//X,Y,Z,Nx,Ny,Nz
47.00848770,5.42282152,17.35433197,0.872970,0.134192,-0.468951
47.04819107,16.37699127,23.23009300,0.900921,0.146595,0.408474
47.06010056,-0.41301322,21.05729485,0.661251,-0.749040,-0.041063
47.38829803,59.31491470,-12.87394333,0.562368,0.121871,-0.817857
47.06280899,68.74359894,-7.78117466,0.492608,0.620384,-0.610296
47.19155502,58.87729645,20.65240860,0.581344,0.221686,0.782876
47.39833832,36.03854752,9.48997498,0.076399,-0.779851,0.621286
47.20659256,68.63307953,-7.76902056,0.496184,0.613922,-0.613922
47.03752136,74.70938873,1.82580304,0.398001,0.847508,-0.351177
47.04805756,49.22742081,23.42888832,0.347210,0.201467,0.915891
47.05550385,52.68716049,22.40772820,0.429129,0.329259,0.841093
47.17813492,66.88333130,16.76983833,0.496379,0.526462,0.690251
47.15076065,50.17442703,-13.04274940,0.743932,-0.168868,-0.646567
47.18430710,2.10646057,17.48456383,0.812326,-0.103176,-0.574005
47.42568588,69.90669250,-6.41864300,0.471029,0.608483,-0.638655
47.21603012,60.52834702,-12.71178532,0.563560,0.223880,-0.795159
47.45241547,44.92162704,-9.55518627,0.378137,-0.571297,-0.728445
47.40605927,72.52558136,10.48440456,0.563489,0.739885,0.367493
47.23249817,54.74509811,-13.57303524,0.594653,0.026460,-0.803547
47.10434723,15.65612316,19.86228752,0.909731,0.163212,-0.381775
47.34622574,49.65136337,-12.65735149,0.750483,-0.198793,-0.630283
47.14683151,1.06477368,24.47833443,0.746104,-0.323903,0.581735
47.08738708,63.73985291,18.75265503,0.571006,0.389995,0.722396
47.32900238,33.66089249,-2.56704140,0.191869,-0.309512,-0.931337
47.18548203,37.49295807,-4.77488089,0.300260,-0.488905,-0.819034
47.21901321,66.79752350,-9.38513184,0.522199,0.478821,-0.705719
47.20574188,11.44379234,18.98566818,0.984789,0.014904,-0.173112
47.28863144,12.59928322,19.01827431,0.965657,0.050955,-0.254774
47.46219254,49.03104782,-12.28345299,0.749175,-0.240302,-0.617245
47.41664886,0.45063722,18.94689560,0.839356,-0.487713,-0.240035
47.50760651,63.07790756,18.80879021,0.576210,0.407805,0.708292
47.39569092,53.62068176,21.98613930,0.340404,0.216882,0.914925
47.46854401,72.56383514,10.30012798,0.574262,0.740196,0.349763
47.43074417,12.92750168,19.68070412,0.962134,0.080072,-0.260551
47.54703140,7.42978954,18.47928238,0.895011,0.101928,-0.434241
47.82716751,0.38268775,21.45388412,0.837544,-0.543914,-0.051735
47.68624878,0.61458105,23.19341660,0.798651,-0.505334,0.326793
47.69709396,36.22686386,9.71568012,0.009664,-0.791096,0.611615
47.56691360,68.61361694,-7.48804140,0.492586,0.606906,-0.623718
47.69609451,7.58658075,23.66174698,0.834873,0.118019,0.537641
47.60656357,4.34426832,24.19148254,0.806701,0.055292,0.588367
47.55430984,3.67717147,17.85507584,0.882749,-0.003970,-0.469829
47.89371109,70.93151093,12.30761051,0.609085,0.642644,0.464784
47.63980865,0.90794277,23.63154984,0.815214,-0.378093,0.438716
47.58638382,66.02593231,17.06272316,0.529497,0.479387,0.699872
47.77437973,50.89970779,22.60865784,0.444977,0.196618,0.873692
47.58143616,7.24311972,23.87806320,0.825238,0.096832,0.556422
47.88618851,65.89112091,16.92379189,0.533517,0.483343,0.694074
47.72119522,74.09870911,6.16854382,0.529339,0.802647,0.274879
47.65874481,35.02510071,8.38351440,0.177261,-0.571173,0.801461
47.62753677,33.21768951,7.06499434,0.257596,-0.627396,0.734859
47.68843460,39.72059631,13.28843498,0.766228,-0.608974,-0.205047
47.73252869,12.72716999,20.47021675,0.943405,0.176632,-0.280694
47.77830124,39.86533737,13.19699192,0.766185,-0.616312,-0.181988
47.76243973,7.56378269,19.01681519,0.915466,0.126415,-0.382023
47.69951248,11.37002754,22.75931740,0.942591,0.133500,0.306106
47.90765381,5.64723921,19.07916451,0.909757,0.057955,-0.411076
47.77910233,1.17589164,23.56081963,0.845156,-0.315961,0.431138
47.80784225,4.85627699,23.83624649,0.859981,0.086423,0.502954
47.84161758,42.63218307,20.62529564,0.816404,-0.270053,0.510447
47.83421707,14.28498936,21.05825424,0.993774,0.105249,-0.036560
47.94582748,59.08778381,-12.51953888,0.558805,0.124668,-0.819875
47.86478424,3.13786626,23.83860779,0.834678,-0.015027,0.550533
47.95351028,41.24322128,19.99159050,0.757664,-0.209171,0.618217
47.95282745,41.17699432,19.97439194,0.757170,-0.212132,0.617814
48.02402496,71.54484558,11.19288540,0.649876,0.653184,0.388603
-84.57868958,151.26420593,-45.57105255,0.122537,0.990606,-0.060696
47.94936752,48.98741913,-11.71818256,0.673095,-0.276593,-0.685886
47.98162079,47.20345306,-10.82871342,0.603786,-0.376749,-0.702497
48.12380600,48.09305573,-11.15143967,0.610724,-0.340377,-0.714954
48.08365250,47.38652802,22.99011993,0.647900,0.009712,0.761664
47.94156647,35.70335770,-3.10576224,0.169316,-0.304219,-0.937434
47.98656464,32.91301727,6.71634436,0.137805,-0.573448,0.807569
47.92588425,1.74405849,19.21000290,0.961434,-0.172295,-0.214383
48.08292770,55.89654160,21.09162331,0.420422,0.268645,0.866646
48.00450516,36.27456665,9.78123474,-0.029402,-0.788256,0.614644
48.26570511,39.15905380,15.96166134,0.843795,-0.519146,-0.136002
48.07481766,74.51073456,2.97738051,0.463621,0.885584,-0.028220
48.03096771,42.94335556,-7.93455410,0.370771,-0.556973,-0.743175
47.96796799,10.75389671,22.09767532,0.965621,0.178529,0.188954
48.05754852,42.18214035,20.13547325,0.765451,-0.222027,0.603977
48.15881348,64.71990204,-9.94853020,0.551867,0.435859,-0.710964
48.09196091,55.40711975,21.26095200,0.465408,0.291074,0.835866
48.02927780,2.69706273,19.40920830,0.985616,-0.052738,-0.160558
48.12318802,6.50566578,19.91173553,0.979409,-0.001154,-0.201881
48.15089035,2.07713294,20.90686989,0.969873,-0.157588,-0.185775
48.22736359,45.80647278,22.46398926,0.784908,-0.214346,0.581356
48.35411453,39.24401093,-4.93872929,0.426345,-0.369288,-0.825746
48.37468338,53.82426453,-12.53168488,0.667625,-0.113985,-0.735720
48.38048935,68.32594299,-7.17321968,0.446379,0.600188,-0.663717
48.31085205,3.50244641,20.56374168,0.974799,-0.111085,-0.193462
48.44427490,71.75563812,9.97116947,0.654054,0.673626,0.344153
48.81836319,71.29174042,10.23382664,0.598246,0.709700,0.372060
48.31651306,6.98173189,20.73165131,0.983659,-0.070346,-0.165732
48.38254166,39.38400650,17.14163780,0.874274,-0.477261,0.088694
48.76802063,63.65547943,-10.02358818,0.591869,0.338906,-0.731323
48.72085953,68.01411438,14.65098286,0.622145,0.578308,0.527727
48.80184937,72.26194000,-2.09403372,0.469413,0.831220,-0.297867
48.73524857,65.49412537,16.56401062,0.539519,0.482728,0.689850
48.42366791,49.07168579,22.67776680,0.611600,0.116425,0.782554
48.71186829,53.22126770,21.51458359,0.409715,0.247630,0.877960
48.47354126,38.56372833,-4.63684940,0.397437,-0.276544,-0.874967
48.69213486,71.60872650,-3.44733071,0.371243,0.766804,-0.523632
48.81692123,52.24989700,-11.95297909,0.650127,-0.165958,-0.741480
48.86599731,55.73506165,-12.34491253,0.541774,0.006789,-0.840497
48.41130066,4.15686083,21.03997231,0.991941,0.062493,-0.110216
48.80608368,65.45893860,-8.99810791,0.567774,0.480682,-0.668265
48.81406784,42.25120163,-6.93915319,0.350909,-0.598993,-0.719771
48.48465729,37.69129944,10.85106754,-0.022969,-0.485056,0.874182
48.66426086,42.90092087,19.71742821,0.743247,-0.189274,0.641685
48.75642395,44.70056534,20.31889343,0.867059,-0.375981,0.326874
48.79610062,30.06629562,5.07991076,0.001383,-0.728889,0.684630
48.71630478,45.30673599,21.21366501,0.881334,-0.337114,0.331067
48.72940063,42.60993958,19.53010178,0.747816,-0.257704,0.611849
48.88660812,39.79574203,-4.96484900,0.368175,-0.480718,-0.795837
48.81614685,40.84344864,13.91955280,0.709951,-0.679151,-0.186343
48.95203018,64.26292419,-9.61881256,0.560027,0.355496,-0.748326
49.25083542,51.48907089,-11.34301281,0.578622,-0.201060,-0.790425
48.89886475,37.02038574,-3.62942791,0.285803,-0.601942,-0.745642
48.90977097,67.76631927,14.69718552,0.626887,0.559298,0.542401
49.22359467,34.49007034,-2.56508636,0.139616,-0.304986,-0.942067
48.95744324,40.58996964,17.43408775,0.899841,-0.421232,0.113355
49.33546066,43.88003540,19.20715141,0.726382,-0.172802,0.665213
48.87490082,72.53356171,-1.07697511,0.434831,0.849545,-0.298656
49.12290573,33.44438553,6.96623421,0.122175,-0.584378,0.802232
49.04254150,43.28786087,-7.69471169,0.318514,-0.609542,-0.725953
48.98423767,59.35358810,-11.73152065,0.608494,0.250002,-0.753149
49.34564209,72.72118378,6.82618284,0.497474,0.779429,0.380802
48.86967468,56.34953690,-12.30990314,0.551210,0.046050,-0.833095
48.90125275,31.56514359,-1.55568421,0.052278,-0.580711,-0.812430
49.26295090,63.48264313,17.35785103,0.530255,0.368098,0.763762
48.86597824,49.85541153,-11.28080368,0.486830,-0.170168,-0.856761
49.28550720,68.65119171,13.26038933,0.631916,0.567882,0.527439
49.01992035,55.87579346,-12.24718189,0.557975,0.029076,-0.829348
49.33435059,48.94476700,-10.80096912,0.409702,-0.284811,-0.866618
49.15037537,40.95029831,14.84601021,0.805483,-0.577040,-0.134989
49.32188034,54.84709167,20.69709206,0.466549,0.235554,0.852553
49.22355652,72.16870117,-1.68299961,0.457324,0.841786,-0.286796
49.18827820,46.24359512,20.96713448,0.871705,-0.312959,0.377077
49.31615448,45.58612823,19.86410713,0.848598,-0.356567,0.390822
49.56059647,66.89863586,-7.49895620,0.496448,0.486486,-0.718937
49.42362976,70.86172485,10.12920666,0.591893,0.713223,0.375467
49.58016968,39.07847977,-4.34868336,0.336205,-0.366909,-0.867378
49.33799744,65.86199188,-8.24318695,0.560029,0.417957,-0.715318
49.52320480,50.73885727,-11.05270386,0.497261,-0.098312,-0.862013
49.46257401,42.81295395,-7.14923954,0.225923,-0.618561,-0.752557
49.71147156,43.14530945,-7.34923458,0.191555,-0.611443,-0.767752
49.32513046,41.17531204,15.93708706,0.891737,-0.450605,0.041948
49.77762222,62.06159210,17.62500954,0.530251,0.343294,0.775231
49.57318115,72.71237946,6.53165627,0.511421,0.787171,0.344688
49.40959167,64.16748047,-9.31068707,0.596206,0.354456,-0.720347
49.54288101,58.44815826,-11.46119690,0.701855,0.165948,-0.692720
49.56671143,29.22874832,3.18703532,0.060023,-0.985088,0.161239
49.55192184,42.29518127,-6.69790745,0.215923,-0.632235,-0.744080
49.60799026,73.48814392,2.42694592,0.535196,0.838138,-0.105308
49.49216080,68.42916870,13.24151611,0.642136,0.574720,0.507304
49.66825867,39.82098770,-4.67648745,0.271302,-0.488343,-0.829408
49.63365555,53.77819061,20.81249619,0.599022,0.260788,0.757075
49.66270828,46.93216324,20.37619209,0.872144,-0.267538,0.409620
49.83081436,41.80744171,14.54766369,0.734388,-0.647807,0.202536
50.01013184,68.65959930,12.14313221,0.747996,0.514556,0.419207
49.84415054,60.92266083,-10.43341064,0.615485,0.215497,-0.758116
49.83551788,36.17042923,9.51128483,0.265960,-0.686401,0.676845
49.91669464,39.13004303,11.52358532,-0.005776,-0.195224,0.980742
49.97697449,73.08909607,4.35667896,0.576880,0.789172,0.210754
50.10616302,37.95019531,-3.65742278,0.435714,-0.366000,-0.822312
50.07154083,66.33525848,-7.49077463,0.502464,0.436567,-0.746283
50.28328323,36.69859695,-3.08922887,0.298351,-0.260877,-0.918112
50.03277969,33.08421326,6.59320736,0.115419,-0.565406,0.816697
49.93847656,43.03045654,17.52359390,0.871627,-0.387897,0.299669
49.96348953,46.39968872,-9.45927143,0.287149,-0.399578,-0.870564
50.47672272,29.66846085,4.41784286,0.078164,-0.903691,0.420991
50.17817688,39.93143082,11.63515568,-0.170859,-0.173428,0.969912
50.13381195,43.29672623,17.32688522,0.868119,-0.408974,0.281264
50.45676422,53.45401764,-10.84386826,0.672109,-0.032408,-0.739743
50.71496582,72.50537109,4.50765705,0.537903,0.818283,0.202666
50.27721024,36.04199982,9.24608517,0.156039,-0.689297,0.707476
50.36502075,67.88523865,12.58933926,0.737911,0.554660,0.384499
50.76184845,63.94404221,-8.39628887,0.506129,0.388954,-0.769771
50.29813004,54.02916336,-11.03782558,0.692345,-0.067934,-0.718362
50.48851776,41.64990997,-5.90433550,0.162753,-0.658615,-0.734668
50.69785690,68.73085022,-5.12401676,0.526889,0.553823,-0.644724
50.71122742,37.84867096,10.50479221,0.254948,-0.641328,0.723671
50.32825470,59.60739899,-10.35134315,0.642170,0.216130,-0.735463
50.31667709,41.69464111,13.61311626,0.392043,-0.766192,0.509168
50.54885864,62.31884003,16.88578224,0.661039,0.329708,0.674033
50.73610306,37.33399200,10.08779812,0.229631,-0.540944,0.809104
50.51125717,31.33436203,5.86107683,-0.049785,-0.305092,0.951020
50.47215271,34.25027084,7.48747778,0.001380,-0.655665,0.755050
50.39268112,71.81674957,-0.82373309,0.433668,0.844020,-0.315536
50.72075653,70.67324066,-2.88393283,0.578930,0.695048,-0.426318
50.49255371,43.15237427,15.33609772,0.833576,-0.503205,0.227895
50.62181473,58.13461685,18.72276688,0.656224,0.169004,0.735397
50.75672913,35.70050049,8.85455513,0.009733,-0.674369,0.738330
50.64850616,55.05852127,19.49349976,0.796510,0.116311,0.593333
50.61983871,66.48225403,13.70018196,0.735093,0.460879,0.497221
50.71763229,60.09010696,17.79563522,0.674301,0.347763,0.651444
50.77655029,72.34102631,5.11667538,0.517808,0.835998,0.181608
50.61506271,71.48809052,7.33369255,0.599745,0.666569,0.442709
51.10281372,72.63067627,2.92657161,0.490672,0.870015,0.048105
50.94792557,55.48769379,-10.42811298,0.704184,0.018200,-0.709784
50.75970840,70.68693542,-2.80130887,0.578409,0.697737,-0.422619
50.92472076,53.93630600,19.35525322,0.800486,0.106829,0.589754
51.01406097,68.11156464,-5.35591698,0.534077,0.534077,-0.655381
50.81390762,64.36384583,15.27035999,0.782489,0.387194,0.487638
51.00629807,61.46904755,-9.32258034,0.553575,0.213149,-0.805060
50.84970856,72.69643402,3.51336718,0.527856,0.827328,0.192085
50.98098373,72.52222443,3.83048534,0.515556,0.827644,0.221827
51.16948318,37.90554047,-3.04079151,0.401855,-0.398678,-0.824359
50.91049576,50.73238754,-10.27352524,0.474961,-0.091610,-0.875225
51.20364380,66.11296082,13.23559666,0.780726,0.423637,0.459346
50.85633850,40.50471115,12.12509060,-0.181562,-0.614870,0.767444
51.11014557,29.60846329,1.24399197,0.168081,-0.932086,-0.320882
51.40336609,71.68901825,5.97581720,0.557793,0.749687,0.356142
51.36130905,54.29026794,-10.07440281,0.599766,0.006862,-0.800146
51.59426498,66.71588898,-6.07915878,0.522552,0.539354,-0.660331
51.65123749,67.38932800,-5.44710445,0.498556,0.562344,-0.659705
51.33417130,66.67752838,12.38637829,0.794250,0.459150,0.397930
51.41300964,55.07727051,18.40899849,0.836707,0.051856,0.545191
51.31078339,58.50073242,-9.91341400,0.556711,0.115434,-0.822647
51.26243210,71.21864319,-1.21814549,0.482668,0.789380,-0.379355
51.54647446,48.87794876,-9.70161343,0.433792,-0.189692,-0.880819
51.47207642,39.66055679,11.72594166,-0.039105,-0.446332,0.894013
51.45923996,61.49417114,16.22215080,0.783774,0.283426,0.552601
51.52418900,64.43659973,14.02426243,0.832242,0.374272,0.409015
51.29709625,64.87001801,14.06324291,0.812627,0.371989,0.448621
51.83003998,65.58722687,-6.64195347,0.531771,0.397601,-0.747752
51.72076035,68.23774719,9.98200703,0.741313,0.500262,0.447429
51.82371140,50.48070145,17.85300064,0.776068,-0.082684,0.625206
51.89031601,68.18436432,9.73611832,0.747891,0.498046,0.438872
51.78124619,69.69845581,8.15872478,0.667845,0.574113,0.473685
51.99900436,71.22871399,5.94300890,0.555876,0.720825,0.414021
52.08951187,39.64410019,-3.89758897,0.224631,-0.580942,-0.782335
52.07336807,31.70167160,-1.02164817,0.367493,-0.563489,-0.739885
51.80168915,72.02725220,1.63635015,0.486399,0.828276,-0.278164
51.92099762,72.06445313,3.70253468,0.408560,0.883974,0.227308
52.01933670,55.59737396,17.31129074,0.877190,0.067903,0.475318
51.94610214,65.23986053,12.30965614,0.833292,0.376478,0.404832
51.93297195,33.59799194,6.83621073,-0.004095,-0.571899,0.820314
51.98356247,53.08616257,17.53195572,0.867743,0.053974,0.494074
51.93424225,60.46625137,15.97693348,0.882410,0.223939,0.413769
52.53018188,71.21374512,0.63374543,0.476943,0.812863,-0.334335
52.36569595,30.83412933,5.34141350,0.229244,-0.533877,0.813893
52.10936737,54.20184326,17.26061821,0.861237,-0.009435,0.508116
52.43278885,53.00172043,16.91077423,0.727552,0.146113,0.670312
52.35945129,67.27265930,9.91187286,0.695213,0.468477,0.545167
52.33157349,60.14491653,-8.76348305,0.565579,0.170428,-0.806892
52.38457108,32.04904175,-1.11175156,0.359131,-0.500851,-0.787511
52.42780685,49.39241028,17.25587082,0.634246,-0.012491,0.773031
52.49671555,70.94538879,-0.08848558,0.504806,0.797816,-0.329637
52.33055115,31.65350151,-0.83165777,0.394201,-0.602023,-0.694388
52.26944351,59.51171875,15.74987125,0.894435,0.206408,0.396713
52.54407501,32.39161301,6.10214472,-0.026084,-0.539532,0.841561
52.37175369,63.83706665,12.79729462,0.837244,0.333333,0.433489
52.32571793,61.43369293,14.38105583,0.890077,0.282730,0.357527
52.49528503,59.40748215,15.28907776,0.889320,0.216799,0.402627
52.63161850,29.75167465,1.79767787,0.207466,-0.943900,-0.256928
52.76887512,44.91414261,14.56483936,0.332034,-0.490902,0.805461
52.64694595,60.33087921,14.43219185,0.844318,0.282468,0.455345
52.75730896,29.73904228,3.56739640,0.195878,-0.952373,0.233703
52.64110184,47.04918671,16.36028099,0.761503,-0.420873,0.492930
52.60776138,55.50685501,16.26086044,0.823922,0.159421,0.543818
52.66552353,51.57661057,-9.36931705,0.462501,0.009277,-0.886570
53.08564377,53.44530869,-8.96516895,0.549447,0.090379,-0.830626
53.11837769,41.21371460,12.39566231,0.141742,-0.504134,0.851914
52.74776077,40.09784698,11.84337902,0.050672,-0.339112,0.939380
52.89607239,36.14831924,9.07633877,0.055058,-0.406893,0.911815
52.90172958,50.15683746,16.85521317,0.643833,-0.004136,0.765155
52.81369781,59.85627747,14.40421200,0.837191,0.240291,0.491295
52.96296310,60.40940857,13.84424496,0.787328,0.310159,0.532838
52.94029617,55.63230896,-8.93170166,0.578878,0.079003,-0.811578
53.03511429,63.77122879,11.79733753,0.666982,0.380427,0.640632
53.12516403,42.68416595,-6.41036797,0.043786,-0.622889,-0.781084
52.85263062,47.26148987,16.21112442,0.764137,-0.399176,0.506709
53.00918961,57.18545151,15.21442795,0.772240,0.212018,0.598911
53.12625885,31.47457886,5.51680374,0.070911,-0.479691,0.874567
53.55908203,66.59041595,-4.77090454,0.452044,0.521590,-0.723602
53.33775330,49.37061310,16.38269615,0.726297,-0.126766,0.675591
53.15279388,71.53440094,2.51441312,0.475818,0.869199,-0.134502
53.35609055,30.12119293,4.23719692,0.217473,-0.865392,0.451444
53.25834274,40.14165878,-3.97547770,0.168834,-0.625141,-0.762033
53.21209335,68.03650665,8.35035229,0.531426,0.588786,0.609031
53.38050461,68.24853516,8.00215340,0.524379,0.588451,0.615429
53.53044128,67.85951996,8.24121857,0.506838,0.607869,0.611237
53.35217285,71.44076538,2.70105195,0.487435,0.870717,-0.065269
53.22992325,58.81492233,-8.51616955,0.511375,0.210923,-0.833071
53.18995667,33.82067108,7.05694628,-0.029243,-0.594607,0.803485
53.60452271,35.47581100,-1.76619244,0.347408,-0.198723,-0.916415
53.42636108,45.75777054,-8.33825970,0.213243,-0.439907,-0.872358
53.35154724,63.23301697,-6.71291065,0.541840,0.372617,-0.753370
53.21432495,59.83805084,13.81086826,0.731982,0.304054,0.609717
53.45696640,64.56544495,10.94259739,0.458975,0.505369,0.730715
53.29058075,31.20868683,-0.06946500,0.126280,-0.631399,-0.765107
53.44985580,63.27698517,11.72227955,0.551261,0.341103,0.761420
53.26151276,40.77112198,-4.52394724,0.155960,-0.673807,-0.722261
53.82870865,65.95547485,-5.01398039,0.494348,0.438508,-0.750554
53.88357162,41.66390610,12.42899418,0.219097,-0.330794,0.917917
53.64645004,42.04994965,12.62616730,0.297165,-0.317863,0.900365
